answer_question,store_name,buying_amount,sentiment_score,d1,d2,text,cluster,cluster_name,month,x,y,sentiment_label,request
猫の砂を元に戻して欲しいです,MEGAドン・キホーテUNY東海通店,1335.0,0.0128931064872311,19.530186,-54.14618,猫の砂を元に戻して欲しいです,39,ビフィズス菌クラスター,4,9,9,Null,Null
ブルボンのアイスクリームで凄く美味しいので入荷是非して欲しい。黄金桃アイス。高くても食べたいアイスです。定番で置いて欲しいです。,MEGAドン・キホーテUNY東海通店,2835.0,0.5090879467738222,-17.508589,-54.316082,ブルボンのアイスクリームで凄く美味しいので入荷是非して欲しい。黄金桃アイス。高くても食べたいアイスです。定番で置いて欲しいです。,0,焼き芋派,6,9,9,Null,Null
とても良い接客です。,MEGAドン・キホーテUNY東海通店,1780.0,0.667491972909188,-55.785732,19.852577,とても良い接客です。,58,従業員対応クラスター,5,8,9,Null,Null
10時30分には売り切れいる商品がありガッカリしました,MEGAドン・キホーテUNY東海通店,6440.0,0.1572813563543399,-20.406353,-27.0959,10時30分には売り切れいる商品がありガッカリしました,27,商品不足クラスター,6,5,4,Null,Null
ドンキのプライベートブランドもお得だし、行った時に安いのを見つけて買うのが楽しいです。,MEGAドン・キホーテUNY東海通店,4345.0,0.9712457220370524,31.059856,-46.738255,ドンキのプライベートブランドもお得だし、行った時に安いのを見つけて買うのが楽しいです。,40,ドンキ好きクラスター,9,4,5,Null,Null
何がどこに有るかわかりづらい目印の看板が広告で見づらい看板が良く見えるようにしてほしい,MEGAドン・キホーテUNY東海通店,5415.0,0.7979055181789145,-19.146101,-22.030142,何がどこに有るかわかりづらい目印の看板が広告で見づらい看板が良く見えるようにしてほしい,26,食品クラスター,4,8,4,Null,Null
衣料品の数を増やして欲しい。行くたびに減ってるように思う,MEGAドン・キホーテUNY東海通店,1040.0,0.889145347952874,-2.2136993,-39.696327,衣料品の数を増やして欲しい。行くたびに減ってるように思う,11,キャラクターグッズクラスター,8,9,5,Null,Null
トマト缶を安くしてほしい。,MEGAドン・キホーテUNY東海通店,1620.0,0.1592477375629335,1.3198364,-59.68469,トマト缶を安くしてほしい。,30,food_cluster,5,6,7,Null,Null
イチゴのよつぼしを安くしてほしい。,MEGAドン・キホーテUNY東海通店,727.0,0.3777254428452717,-0.40641338,-55.553143,イチゴのよつぼしを安くしてほしい。,30,food_cluster,7,8,7,Null,Null
イチゴのよつぼしを安くしてほしい。,MEGAドン・キホーテUNY東海通店,1040.0,0.802379422907266,-0.40641338,-55.553143,イチゴのよつぼしを安くしてほしい。,30,food_cluster,7,4,9,Null,Null
イチゴのよつぼしを安くしてほしい。,MEGAドン・キホーテUNY東海通店,959.0,0.3889886421169651,-0.40641338,-55.553143,イチゴのよつぼしを安くしてほしい。,30,food_cluster,6,6,4,Null,Null
塩入のトマトジュースを置いてください。,MEGAドン・キホーテUNY東海通店,10435.0,0.886850793107375,-4.9491873,-65.64399,塩入のトマトジュースを置いてください。,8,食品クラスター,5,8,9,Null,Null
塩入のトマトジュースを置いてください。,MEGAドン・キホーテUNY東海通店,4620.0,0.4335734615767956,-4.9491873,-65.64399,塩入のトマトジュースを置いてください。,8,食品クラスター,9,6,9,Null,Null
塩入のトマトジュースを置いてください。,MEGAドン・キホーテUNY東海通店,2545.0,0.68455942855957,-4.9491873,-65.64399,塩入のトマトジュースを置いてください。,8,食品クラスター,5,4,5,Null,Null
塩入のトマトジュースを置いてください。,MEGAドン・キホーテUNY東海通店,10435.0,0.886850793107375,-4.9491873,-65.64399,塩入のトマトジュースを置いてください。,8,食品クラスター,6,4,7,Null,Null
塩入のトマトジュースを置いてください。,MEGAドン・キホーテUNY東海通店,4620.0,0.4335734615767956,-4.9491873,-65.64399,塩入のトマトジュースを置いてください。,8,食品クラスター,5,9,5,Null,Null
塩入のトマトジュースを置いてください。,MEGAドン・キホーテUNY東海通店,2545.0,0.68455942855957,-4.9491873,-65.64399,塩入のトマトジュースを置いてください。,8,食品クラスター,6,6,5,Null,Null
品物が豊富ダカラ。ドンキならでわのお値打ちなものがあるから。,MEGAドン・キホーテUNY東海通店,3960.0,0.018843398555653,29.161896,-39.60055,品物が豊富ダカラ。ドンキならでわのお値打ちなものがあるから。,41,ドンキ好きクラスター,5,5,5,Null,Null
「ド」 商品のクオリティーの質には驚かされる。ｳｨﾝﾅｰorナゲットor牛肉入リｺﾛｯｹor深煎り胡麻ドレッシングは、我が家にとって[神四]商品です。　孫は、ひねり揚げとドーナツにご忠臣MEGAドン・キホーテUNY東海通リ店は、　無くてはならないテナント第一位店!,MEGAドン・キホーテUNY東海通店,704.0,0.7017896559896496,29.817106,-36.841125,「ド」 商品のクオリティーの質には驚かされる。ｳｨﾝﾅｰorナゲットor牛肉入リｺﾛｯｹor深煎り胡麻ドレッシングは、我が家にとって[神四]商品です。　孫は、ひねり揚げとドーナツにご忠臣MEGAドン・キホーテUNY東海通リ店は、　無くてはならないテナント第一位店!,41,ドンキ好きクラスター,7,5,6,Null,Null
19時過ぎ頃に茶髪の40代前後の女性の方食料品買い物した時に居た今日のレジの方は、品物を丁寧にカゴに入れてもらい凄く良かったです。,MEGAドン・キホーテUNY東海通店,13495.0,0.5971577902274982,-50.715256,-12.493445,19時過ぎ頃に茶髪の40代前後の女性の方食料品買い物した時に居た今日のレジの方は、品物を丁寧にカゴに入れてもらい凄く良かったです。,75,カートの荷物対応クラスター,8,4,9,Null,Null
ビールの種類をもっと増やして欲しい。,MEGAドン・キホーテUNY東海通店,2430.0,0.889418070000273,-12.946877,-57.053017,ビールの種類をもっと増やして欲しい。,10,酒類クラスター,9,7,4,Null,Null
ビールの種類をもっと増やして欲しい。,MEGAドン・キホーテUNY東海通店,1375.0,0.9835547302630232,-12.946877,-57.053017,ビールの種類をもっと増やして欲しい。,10,酒類クラスター,5,5,5,Null,Null
レジの方がとても親切で丁寧でした。また利用したいと思います。,MEGAドン・キホーテUNY東海通店,12495.0,0.6019483793805047,-61.950172,8.02126,レジの方がとても親切で丁寧でした。また利用したいと思います。,64,スムーズレジクラスター,8,8,4,Null,Null
土、日のレジ待ち、約１時間は長過ぎ改善して欲しい。,MEGAドン・キホーテUNY東海通店,2355.0,0.881484769894037,-73.60325,-9.1517315,土、日のレジ待ち、約１時間は長過ぎ改善して欲しい。,72,スムーズレジクラスター,9,8,8,Null,Null
丁度食べたかったものがお安くなってたので嬉しかったです。,MEGAドン・キホーテUNY東海通店,1910.0,0.9179640165279234,3.9113803,-30.319967,丁度食べたかったものがお安くなってたので嬉しかったです。,19,食品クラスター,8,9,5,Null,Null
ドンキブランドが魅力的。ナッツが最高に美味しい。,MEGAドン・キホーテUNY東海通店,5930.0,0.4691312053578831,28.726091,-48.76124,ドンキブランドが魅力的。ナッツが最高に美味しい。,40,ドンキ好きクラスター,7,9,4,Null,Null
ド　企画の商品が良い為。,MEGAドン・キホーテUNY東海通店,1515.0,0.8647837096497808,26.85289,-41.48459,ド　企画の商品が良い為。,41,ドンキ好きクラスター,8,9,8,Null,Null
好きな銘柄のコーヒーとお茶が安くて助かるから,MEGAドン・キホーテUNY東海通店,8405.0,0.2909265539262267,6.822835,-48.79604,好きな銘柄のコーヒーとお茶が安くて助かるから,32,食品クラスター,6,5,8,Null,Null
野菜が新鮮で安い,MEGAドン・キホーテUNY東海通店,8915.0,0.5181603572130055,20.471846,-38.38304,野菜が新鮮で安い,44,食品クラスター,6,8,8,Null,Null
レジでの対応が表示価格で打たれず税込み価格、最後に8パーセントを乗せる。どういうこと,MEGAドン・キホーテUNY東海通店,8680.0,0.8191750342354917,-53.28771,-28.84247,レジでの対応が表示価格で打たれず税込み価格、最後に8パーセントを乗せる。どういうこと,77,レジ誤表示クラスター,5,6,4,Null,Null
潮のかおりトマトをもう1度取り扱いしてください,MEGAドン・キホーテUNY東海通店,8200.0,0.289602297994183,-1.5894265,-67.25154,潮のかおりトマトをもう1度取り扱いしてください,30,food_cluster,8,9,7,Null,Null
対応が早く爽やかで、よろしい,MEGAドン・キホーテUNY東海通店,11390.0,0.7051236757155097,-49.065857,25.853693,対応が早く爽やかで、よろしい,47,スタッフ対応クラスター,5,9,4,Null,Null
レジの前で、カゴを集める人が私に当たってびっくりしたけど、その方は気づきもせず仕事してました。,MEGAドン・キホーテUNY東海通店,1295.0,0.3086956374176934,-59.152206,-10.294584,レジの前で、カゴを集める人が私に当たってびっくりしたけど、その方は気づきもせず仕事してました。,69,従業員対応クラスター,8,5,6,Null,Null
東海通店ですが圧倒的にレジの稼働が少ないです,MEGAドン・キホーテUNY東海通店,6930.0,0.9848909805604112,-65.037384,-7.4888973,東海通店ですが圧倒的にレジの稼働が少ないです,68,スムーズレジクラスター,6,7,7,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,1730.0,0.8074089946014202,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,8,8,9,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,1790.0,0.8045089536706339,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,5,8,8,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,801.0,0.1519819907861367,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,8,6,4,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,749.0,0.8028559775062967,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,5,4,9,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,1940.0,0.2413836731087246,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,8,5,7,Null,Null
レジに新人さんをいれる場合は、遠くからわかるようにしてほしい。,MEGAドン・キホーテUNY東海通店,1910.0,0.4089358816659562,-66.554344,0.63270164,レジに新人さんをいれる場合は、遠くからわかるようにしてほしい。,63,スムーズレジクラスター,4,9,4,Null,Null
商品が多い為欲しいものを見つけるまでに時間と体力をつかう。品揃えが多いのが良い所だと思いますので仕方がないと思います！！,MEGAドン・キホーテUNY東海通店,3525.0,0.6034237425670509,-3.33602,-22.950167,商品が多い為欲しいものを見つけるまでに時間と体力をつかう。品揃えが多いのが良い所だと思いますので仕方がないと思います！！,20,食品クラスター,5,5,5,Null,Null
塩入のトマトジュースを置いてください。,MEGAドン・キホーテUNY東海通店,10435.0,0.886850793107375,-4.9491873,-65.64399,塩入のトマトジュースを置いてください。,8,食品クラスター,5,9,6,Null,Null
塩入のトマトジュースを置いてください。,MEGAドン・キホーテUNY東海通店,4620.0,0.4335734615767956,-4.9491873,-65.64399,塩入のトマトジュースを置いてください。,8,食品クラスター,8,5,9,Null,Null
塩入のトマトジュースを置いてください。,MEGAドン・キホーテUNY東海通店,2545.0,0.68455942855957,-4.9491873,-65.64399,塩入のトマトジュースを置いてください。,8,食品クラスター,7,9,4,Null,Null
丁寧にレジ対応して頂けます。,MEGAドン・キホーテUNY東海通店,2335.0,0.2169768856223616,-47.580917,19.75851,丁寧にレジ対応して頂けます。,45,スタッフ対応クラスター,7,6,8,Null,Null
レジのはやしさんがとても丁寧でした。,MEGAドン・キホーテUNY東海通店,4785.0,0.8708731348893153,-63.075394,8.509881,レジのはやしさんがとても丁寧でした。,64,スムーズレジクラスター,6,9,9,Null,Null
レジの今川さん、とてもきれいにカゴ詰めしてくれました。,MEGAドン・キホーテUNY東海通店,4005.0,0.542206808215429,-65.84974,11.572394,レジの今川さん、とてもきれいにカゴ詰めしてくれました。,57,従業員対応クラスター,9,6,9,Null,Null
快い対応だった。,MEGAドン・キホーテUNY東海通店,1375.0,0.9371802433950144,-47.954,25.597984,快い対応だった。,47,スタッフ対応クラスター,8,4,4,Null,Null
ドシリーズが品質価格どれも良くて安心して買える。精肉の種類も豊富で嬉しい。GWでも定休日の心配なく買い物に来られるのが良い。次回のBBQの時にも利用したいと思う。,MEGAドン・キホーテUNY東海通店,11050.0,0.8056383793005872,0.075490326,-27.725168,ドシリーズが品質価格どれも良くて安心して買える。精肉の種類も豊富で嬉しい。GWでも定休日の心配なく買い物に来られるのが良い。次回のBBQの時にも利用したいと思う。,17,食品クラスター,6,8,9,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,1730.0,0.8074089946014202,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,7,7,7,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,1790.0,0.8045089536706339,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,6,6,6,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,801.0,0.1519819907861367,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,9,4,7,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,749.0,0.8028559775062967,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,5,9,6,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,1940.0,0.2413836731087246,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,6,7,4,Null,Null
果物を安くしてほしい。,MEGAドン・キホーテUNY東海通店,768.0,0.3343871961108338,0.8954807,-53.50038,果物を安くしてほしい。,30,food_cluster,9,9,5,Null,Null
2?のお茶をまとめ買いする時は安くしてほしい,MEGAドン・キホーテUNY東海通店,760.0,0.762610594750683,4.7882247,-49.934887,2?のお茶をまとめ買いする時は安くしてほしい,32,食品クラスター,7,8,7,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,1730.0,0.8074089946014202,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,7,4,8,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,1790.0,0.8045089536706339,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,9,5,8,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,801.0,0.1519819907861367,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,6,7,5,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,749.0,0.8028559775062967,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,5,8,4,Null,Null
カゴメの腸まで届くビフィズス菌安くして～。,MEGAドン・キホーテUNY東海通店,1940.0,0.2413836731087246,24.470413,-63.051586,カゴメの腸まで届くビフィズス菌安くして～。,39,ビフィズス菌クラスター,6,7,9,Null,Null
二階のレジの坂本さんは、とても感じが良いです。,MEGAドン・キホーテUNY東海通店,3735.0,0.6458077194095398,-61.039455,11.455429,二階のレジの坂本さんは、とても感じが良いです。,57,従業員対応クラスター,7,6,5,Null,Null
ドン・キホーテの商品は品数豊富で楽しくショッピングできます,MEGAドン・キホーテUNY東海通店,730.0,0.6040544946080474,33.46318,-44.753895,ドン・キホーテの商品は品数豊富で楽しくショッピングできます,40,ドンキ好きクラスター,8,4,6,Null,Null
研修中の方のレジでした。食料品レジで慣れて無いのもあると思いますがレジ経験者としてはカゴの中への入れ方がもう少し考えてもらえたらと思いました。パックの肉を1番下へ入れたので外へとお願いしました。ゆっくりは仕方ないと思います。最初は誰でも完璧な人はいないとおもいますので…,MEGAドン・キホーテUNY東海通店,3300.0,0.4569883849024704,-55.5868,-11.138887,研修中の方のレジでした。食料品レジで慣れて無いのもあると思いますがレジ経験者としてはカゴの中への入れ方がもう少し考えてもらえたらと思いました。パックの肉を1番下へ入れたので外へとお願いしました。ゆっくりは仕方ないと思います。最初は誰でも完璧な人はいないとおもいますので…,69,従業員対応クラスター,5,6,6,Null,Null
いつもカフェインレスのコーヒーを購入していますが、近くのどのスーパーよりもお安くて、助かっています。お魚やお肉なども、新鮮なものが多くて良いです！ただ、二人暮らしなのでメガ盛りは買えずお得感が少しなくなってしまうのがザンネンですが‥,MEGAドン・キホーテUNY東海通店,1270.0,0.2273795373057041,-6.5114913,-26.87698,いつもカフェインレスのコーヒーを購入していますが、近くのどのスーパーよりもお安くて、助かっています。お魚やお肉なども、新鮮なものが多くて良いです！ただ、二人暮らしなのでメガ盛りは買えずお得感が少しなくなってしまうのがザンネンですが‥,20,食品クラスター,8,8,7,Null,Null
ペットボトル飲料の種類が少なく、冷えも良くない気がします。,MEGAドン・キホーテUNY東海通店,3155.0,0.7460199642737764,-8.3948345,-62.87738,ペットボトル飲料の種類が少なく、冷えも良くない気がします。,8,食品クラスター,9,8,7,Null,Null
ドンキの欲しい商品があるから。,MEGAドン・キホーテUNY東海通店,2070.0,0.9494229286829232,29.968353,-43.355602,ドンキの欲しい商品があるから。,41,ドンキ好きクラスター,9,7,4,Null,Null
はくばくの丸粒麦茶を東海通店に置いて欲しいです。出来れば198円(税抜)で。,MEGAドン・キホーテUNY東海通店,7170.0,0.600398238668927,2.8095307,-49.755608,はくばくの丸粒麦茶を東海通店に置いて欲しいです。出来れば198円(税抜)で。,32,食品クラスター,7,9,7,Null,Null
季節物の飲料が安いのは嬉しいですが、ただのお水(FUJISUN SUNSUＩ)ケース買いをするのですが直ぐに売り切れるので又入荷するのを楽しみにしています。,MEGAドン・キホーテUNY東海通店,6000.0,0.1920639296053834,6.724996,-30.473946,季節物の飲料が安いのは嬉しいですが、ただのお水(FUJISUN SUNSUＩ)ケース買いをするのですが直ぐに売り切れるので又入荷するのを楽しみにしています。,43,食品クラスター,8,9,5,Null,Null
水ようかんとなごやんが安くて嬉しかったので買いました。,MEGAドン・キホーテUNY東海通店,1250.0,0.6732180726777005,6.45439,-29.829586,水ようかんとなごやんが安くて嬉しかったので買いました。,43,食品クラスター,8,6,4,Null,Null
レジが早くていい。,MEGAドン・キホーテUNY東海通店,2530.0,0.6486744690557191,-71.1698,5.4215093,レジが早くていい。,63,スムーズレジクラスター,9,9,8,Null,Null
ダノンヨーグルトが激安で家計大助かりです。,MEGAドン・キホーテUNY東海通店,2640.0,0.4551928818805614,27.62576,-44.0187,ダノンヨーグルトが激安で家計大助かりです。,41,ドンキ好きクラスター,4,4,8,Null,Null
レジ担当の大澤さん、明るくてハキハキしていて、感じが良かったです。,MEGAドン・キホーテUNY東海通店,6590.0,0.0240466259281836,-64.54199,12.772034,レジ担当の大澤さん、明るくてハキハキしていて、感じが良かったです。,57,従業員対応クラスター,5,4,4,Null,Null
NERFの品数をもっと増やして欲しい。,MEGAドン・キホーテUNY東海通店,767.0,0.9756547160308332,-22.568752,-61.42635,NERFの品数をもっと増やして欲しい。,3,選択肢クラスター,4,8,6,Null,Null
NERFの品数をもっと増やして欲しい。,MEGAドン・キホーテUNY東海通店,1955.0,0.053163787874323,-22.568752,-61.42635,NERFの品数をもっと増やして欲しい。,3,選択肢クラスター,4,5,9,Null,Null
テキパキされててとても気持ちよかったです。,MEGAドン・キホーテUNY東海通店,662.0,0.6942294552028029,-61.714123,19.809063,テキパキされててとても気持ちよかったです。,58,従業員対応クラスター,7,7,5,Null,Null
品物の種類が豊富でしかも安い??賞味期限が短いためやすくなっているものだって直ぐに食べれば良いしただ最近子供が独立して購入する量が少ないので恩恵に預かれない時が多く、残念～プライベート商品も安くて美味しいです,MEGAドン・キホーテUNY東海通店,5660.0,0.4733076820350589,-1.5810548,-29.758362,品物の種類が豊富でしかも安い??賞味期限が短いためやすくなっているものだって直ぐに食べれば良いしただ最近子供が独立して購入する量が少ないので恩恵に預かれない時が多く、残念～プライベート商品も安くて美味しいです,17,食品クラスター,5,7,6,Null,Null
品揃え豊富豚肉、鶏肉が美味しいから,MEGAドン・キホーテUNY東海通店,8730.0,0.7148496439506895,16.99442,-30.737255,品揃え豊富豚肉、鶏肉が美味しいから,42,お肉クラスター,8,7,8,Null,Null
レジが混んでいる時は休止中のレジも開けると良いと思いますセルフレジを導入する予定はないのでしょうか？よく使う消耗品など他店よりかなり安くなっていてありがたいです,MEGAドン・キホーテUNY東海通店,2170.0,0.5551249573122644,-68.0307,-14.196847,レジが混んでいる時は休止中のレジも開けると良いと思いますセルフレジを導入する予定はないのでしょうか？よく使う消耗品など他店よりかなり安くなっていてありがたいです,71,スムーズレジクラスター,9,4,6,Null,Null
大き目の詰め袋麺が常備されていて素晴らしいと思いました。,MEGAドン・キホーテUNY東海通店,1335.0,0.1711116997727705,15.211885,-36.936916,大き目の詰め袋麺が常備されていて素晴らしいと思いました。,44,食品クラスター,9,6,6,Null,Null
今日は品物が沢山ありました。,MEGAドン・キホーテUNY東海通店,1415.0,0.8312944033564377,-23.892275,-28.107742,今日は品物が沢山ありました。,28,商品不足クラスター,6,4,7,Null,Null
レジ待ちが凄くて、棚の商品が見辛かった。,MEGAドン・キホーテUNY東海通店,5140.0,0.76576561198584,-53.678394,-8.610006,レジ待ちが凄くて、棚の商品が見辛かった。,69,従業員対応クラスター,6,5,7,Null,Null
メガもりgood商品が新鮮です。,MEGAドン・キホーテUNY東海通店,4900.0,0.4629358507319158,24.548231,-36.725742,メガもりgood商品が新鮮です。,44,食品クラスター,8,8,5,Null,Null
パンの種類が多く価格も安い。洗剤など消耗品が安く大量購入しても他店よりかなり安いマスクが自由になったが、レジの人はマスクをしてほしい,MEGAドン・キホーテUNY東海通店,9740.0,0.7391678227544145,11.389722,-35.93749,パンの種類が多く価格も安い。洗剤など消耗品が安く大量購入しても他店よりかなり安いマスクが自由になったが、レジの人はマスクをしてほしい,43,食品クラスター,9,8,5,Null,Null
野菜がたかい。レジが混みすぎ,MEGAドン・キホーテUNY東海通店,5900.0,0.4090395181214514,-64.47866,-20.599546,野菜がたかい。レジが混みすぎ,65,スムーズレジクラスター,4,4,7,Null,Null
野菜が高い。レジが混みすぎ,MEGAドン・キホーテUNY東海通店,6545.0,0.9685975066714227,-64.4567,-20.664145,野菜が高い。レジが混みすぎ,65,スムーズレジクラスター,7,7,8,Null,Null
ドン・キホーテでお値打ち商品を探すのが好きだから,MEGAドン・キホーテUNY東海通店,4100.0,0.8329783876497896,33.22098,-45.27603,ドン・キホーテでお値打ち商品を探すのが好きだから,40,ドンキ好きクラスター,5,5,6,Null,Null
これと言って、スバ抜けて対応が良い人は居ません、皆　同じくらいです、,MEGAドン・キホーテUNY東海通店,2910.0,0.2276753272586843,-42.134155,10.030009,これと言って、スバ抜けて対応が良い人は居ません、皆　同じくらいです、,48,スタッフ対応クラスター,4,9,6,Null,Null
以前鶏肉の手羽元を購入しましたが骨内部にかなりの血溜まりがあり精肉時の血抜きが不十分だと思われます。,MEGAドン・キホーテUNY東海通店,2615.0,0.493577394364291,-31.234926,-36.338757,以前鶏肉の手羽元を購入しましたが骨内部にかなりの血溜まりがあり精肉時の血抜きが不十分だと思われます。,23,食品クラスター,5,9,9,Null,Null
ドンキ大好きだから,MEGAドン・キホーテUNY東海通店,1225.0,0.8377413570594492,33.802547,-48.943,ドンキ大好きだから,40,ドンキ好きクラスター,5,8,5,Null,Null
従業員のレジ担当者に精算機の番号を間違って指示された。違う旨伝え再度確認したら返事をしない。間違いを認め、正確な精算機番号を教えてもらえればそれで済んだのに、無視するからこのような訴えをしました。レジ担当者はお客と接するので接遇マナーについて指導して下さい。レジ担当者は、加藤（年配の女性）さんとレシートに明記してありました。,MEGAドン・キホーテUNY東海通店,2250.0,0.9511782750034108,-58.381794,-4.7863636,従業員のレジ担当者に精算機の番号を間違って指示された。違う旨伝え再度確認したら返事をしない。間違いを認め、正確な精算機番号を教えてもらえればそれで済んだのに、無視するからこのような訴えをしました。レジ担当者はお客と接するので接遇マナーについて指導して下さい。レジ担当者は、加藤（年配の女性）さんとレシートに明記してありました。,68,スムーズレジクラスター,9,5,6,Null,Null
間違えて購入してしまい、返品対応も親切に対応していただけました。また行きたいと思います。,MEGAドン・キホーテUNY東海通店,1095.0,0.7292167445804553,-51.066677,0.6750462,間違えて購入してしまい、返品対応も親切に対応していただけました。また行きたいと思います。,55,,4,6,6,Null,Null
他のお店に置いていない商品があるので又利用したい。そして冷凍アイスクリーム類は他より安いと思う。,MEGAドン・キホーテUNY東海通店,3495.0,0.1950711623230439,-19.22705,-47.00011,他のお店に置いていない商品があるので又利用したい。そして冷凍アイスクリーム類は他より安いと思う。,0,焼き芋派,9,4,5,Null,Null
NERFの品数をもっと増やして欲しい。,MEGAドン・キホーテUNY東海通店,767.0,0.9756547160308332,-22.568752,-61.42635,NERFの品数をもっと増やして欲しい。,3,選択肢クラスター,4,9,6,Null,Null
NERFの品数をもっと増やして欲しい。,MEGAドン・キホーテUNY東海通店,1955.0,0.053163787874323,-22.568752,-61.42635,NERFの品数をもっと増やして欲しい。,3,選択肢クラスター,4,4,7,Null,Null
明治のプロテイン、ザバスのドリンクタイプのものを安くしてほしい。,MEGAドン・キホーテUNY東海通店,671.0,0.6549592634884099,13.748297,-48.10331,明治のプロテイン、ザバスのドリンクタイプのものを安くしてほしい。,32,食品クラスター,5,8,5,Null,Null
レジの待ち時間が長い時の対応がよくない。スムーズに対応できる工夫がない。,MEGAドン・キホーテUNY東海通店,2525.0,0.0700926731152159,-69.25411,-4.6539483,レジの待ち時間が長い時の対応がよくない。スムーズに対応できる工夫がない。,72,スムーズレジクラスター,8,4,7,Null,Null
相変わらずレジが混んでいて、アイスクリームは保冷ふくろに入れても溶けてしまいます。土曜日の昼前あたりの混雑を何とかしてもらいたいです。,MEGAドン・キホーテUNY東海通店,12105.0,0.6963995517707576,-65.310844,-13.982599,相変わらずレジが混んでいて、アイスクリームは保冷ふくろに入れても溶けてしまいます。土曜日の昼前あたりの混雑を何とかしてもらいたいです。,67,スムーズレジクラスター,8,8,8,Null,Null
お客さんがたくさんでレジがならぶからどうしようかと思う,MEGAドン・キホーテUNY東海通店,6375.0,0.118581100523592,-64.9326,-5.9777703,お客さんがたくさんでレジがならぶからどうしようかと思う,68,スムーズレジクラスター,7,7,5,Null,Null
明治のR-1と言う商品ですが以前は他店より安かったのですが、今は他店より高いので思う様に買えません、身体に良いので飲みたいのですが、少しでも安くして頂ければ有り難いのですが…。,MEGAドン・キホーテUNY東海通店,1670.0,0.3164212875277981,17.174074,-47.655285,明治のR-1と言う商品ですが以前は他店より安かったのですが、今は他店より高いので思う様に買えません、身体に良いので飲みたいのですが、少しでも安くして頂ければ有り難いのですが…。,44,食品クラスター,5,4,7,Null,Null
ドリップコーヒーの種類を増やして欲しい。,MEGAドン・キホーテUNY東海通店,12130.0,0.7469802404279221,-13.870847,-56.764774,ドリップコーヒーの種類を増やして欲しい。,10,酒類クラスター,8,9,6,Null,Null
セルフで マジカのスキャンを教えてくれて 助かりました,MEGAドン・キホーテUNY東海通店,5230.0,0.3328140428706139,-33.63746,23.111753,セルフで マジカのスキャンを教えてくれて 助かりました,52,セルフレジクラスター,5,4,9,Null,Null
新人のレジの方は、一番奥でやった方がいいと思います。(奥から2番目でやられてました。),MEGAドン・キホーテUNY東海通店,659.0,0.3249562338052048,-66.59232,0.42141682,新人のレジの方は、一番奥でやった方がいいと思います。(奥から2番目でやられてました。),63,スムーズレジクラスター,7,9,4,Null,Null
レジの待ち時間が長い。,MEGAドン・キホーテUNY東海通店,4360.0,0.3064775707793419,-70.07572,-5.0343885,レジの待ち時間が長い。,72,スムーズレジクラスター,5,4,5,Null,Null
