mail,sentiment,journey,category,product-category,service-category,store-category,is_request,is_invalid
探さなかったクーポン利用予定だった商品をレジで声掛けしていただき、持ってきていただきました ありがとうございました 。,POSITIVE,['REGISTER'],['SERVICE'],[],['coupons and discounts'],[],False,False
冷凍食品用のドライアイスが欲しい ドンペンのUFOキャッチャーがぜんぜん取れない 。,NEGATIVE,['DURING'],"['PRODUCT', 'STORE']",['toy and variety'],[],['displays/missing items'],True,False
夏場の便座の温度はもっと下げて欲しい 。,POSITIVE,['DURING'],['SERVICE'],[],['Temperature Control'],[],True,False
間違えの多い人でした レジを打っている時に間違えを１つ見つけましたが、帰ってきてから家で見直したら、もう一つ、2個しか買ってないものが3個に打たれてました 忙しかったので、そのままにしてしまいましたが、せっかく安いものを買ったのに残念です 。,NEGATIVE,['REGISTER'],['SERVICE'],[],['Cashier Error'],[],False,False
猫を3匹飼っているのでキャットフード、トイレ砂、おやつ、ちゅーるなど たくさん買うので安くしてほしいです 。,POSITIVE,['DURING'],['PRODUCT'],['Pet and Garden'],[],[],True,False
忙しいか、コロナウイルスか余り、声かけは有りません お客さまの籠から袋が落ちて、レジの補佐の人がその袋を誤って踏みそのままお客さまの籠に返してました 商品を取り変えた方が良かったのではないかな。,NEUTRAL,['REGISTER'],['SERVICE'],[],['Customer Service'],[],False,False
食料品、特に冷凍食品を増やしてほしい。,POSITIVE,['DURING'],['PRODUCT'],['Daily Food'],[],[],True,False
お客が従業員の近くを通っても、またお客の姿を見ても、「いらっしゃいませ」の言葉が無かった 接客用語が出来きていなかった 。,NEGATIVE,['DURING'],['SERVICE'],[],['Customer Service'],[],False,False
Sさんの対応が丁寧でとても良かったです。,POSITIVE,"['DURING', 'REGISTER', 'AFTER']",['SERVICE'],[],['Customer Service'],[],False,False
お菓子の驚安のものが以前より凄く少なくなった気がします 。,NEGATIVE,['DURING'],['PRODUCT'],['Snack and Delicacy'],[],[],False,False
アイスクリームをかったので、ドライアイスを、聞いて頂き、解けずに持ち帰ることが出来、助かりましたありがとございます 　ちんすこう見つけてラッキー。,POSITIVE,['REGISTER'],['SERVICE'],['Snack and Delicacy'],['Customer Service'],[],False,False
レジの手際が良くスムーズに会計処理が終わった。,POSITIVE,['REGISTER'],['SERVICE'],[],['Cashier Service'],[],False,False
以前あった、明太子ドレッシング輸入元が株式会社ドウシンシャのブラックチョコレートの再度入荷がほしい。,POSITIVE,['AFTER'],['PRODUCT'],['snack and delicacy'],[],[],True,False
特にない。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
レジ担当の方が、すごくいい方だった 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
銀座店のサッカー台にゴミ箱を設置してほしいです よろしくお願いします 。,POSITIVE,['AFTER'],['STORE'],[],[],['store equipment and shopping areas'],True,False
いつもらっきょうの甘酢漬けが品切れしてるので、たくさん入れて欲しい 。,POSITIVE,['DURING'],['PRODUCT'],['snack and delicacy'],[],[],True,False
駐車場の入り口の警備員さんの対応が悪く、非常に気分が悪かった。改善してほしい。,NEGATIVE,['AFTER'],['SERVICE'],[],['customer service of store employees'],[],True,False
なし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
野菜を多く仕入れてください 。,POSITIVE,['AFTER'],['PRODUCT'],['vegetable and fruits'],[],[],True,False
箸を着けるか聞いてくれた。,NEUTRAL,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
問い合わせに対して、その商品はまだ入荷していないとのことでしたが、以前あったから聞いてみたのに入荷指定なしていないの意味がわからなかった 笑顔も見うけられない 無愛想だった 。,NEGATIVE,['AFTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
箸を着けるか聞いて欲しい。必要だったのに入っていなかった,NEUTRAL,['DURING'],"['PRODUCT', 'STORE']",['daily use items'],[],['displays/missing items'],True,False
食品もっと安くして。,NEGATIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
ペットボトル飲料が高い。,NEGATIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
女性の店員さんのレジの対応がとても良いです 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
majica払いを丁寧に教えてくれスムーズに会計ができました 期日が迫っているポイントもありそれから利用してと教えていただきポイントも捨てずに済みました ちなみにキャンペーンの300ポイントでした 。,POSITIVE,['REGISTER'],['SERVICE'],[],"['customer service of store employees', 'coupons and discounts']",[],False,False
通路に品物がいっぱい通れない。,NEGATIVE,['DURING'],['STORE'],[],[],['shopping areas'],True,False
特になし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
入口付近が、狭い よく、エスカレーターが、停まってる改善を！。,NEGATIVE,['DURING'],['STORE'],[],[],['store equipment'],True,False
いつも楽しく買い物してます。,POSITIVE,['DURING'],['UNCATEGORIZED'],[],[],[],False,False
みなさん丁寧に対応してくれました 。,POSITIVE,['AFTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
お名前は覚えておりませんが、新人さんマークが付いた方でしたが、対応が良くスムーズでした 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
レジに行列ができていた中、会計レジのトラブル？でレジに入っていた店の人がいなかった でもちょっとしたら他のレジが開き始めたからよかった。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
気持ちの良い対応でした。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
2階リニューアルして商品が増えて嬉しいです 。,POSITIVE,['AFTER'],['STORE'],[],[],[],False,False
カートに会計済のかごをのせてくださいました 重いかごだったのでたすかりました 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
レジの若い店員さんが優しそうだった 日替わり商品がすごく安いので毎日行っています 。,POSITIVE,['REGISTER'],"['SERVICE', 'PRODUCT']",['daily use items'],[],[],False,False
Kさんという従業員の方が、重い箱のドリンクを運んでくれました いつも親切にしてくださる方で、助かります ありがとうございました 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
袋詰する台まで遠いし狭い 。,NEGATIVE,['DURING'],['STORE'],[],[],[],False,False
任天堂Switchのソフトを購入した 後で確認したら同じビル内のゲーム機販売店の方が千円安かったのでガッカリした 。,NEGATIVE,['AFTER'],['PRODUCT'],['toy and variety'],[],[],False,False
今日も、身障者用の駐車スペースに健常者の車が堂々と、駐車されていた まだこんな事してまで近くに駐車したがる人がいるようだ なんらかの対策して欲しい とても気になる 。,NEGATIVE,['AFTER'],['STORE'],[],[],[],True,False
Vさんの対応が良かった いつも、明るく元気 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
買い物カゴに焼き鳥のタレ？みたいな汚れが少しついていました しっかりと拭き取り消毒していただきたいです 。,NEUTRAL,['DURING'],['STORE'],[],[],['displays/missing items'],True,False
とくにない。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,True
レジの方が笑顔で対応されてました！。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
他店舗で実施しているアプリ会員限定でレジ袋をもらえるサービスをいろいろな店舗でも実施してくれるとありがたいです 。,POSITIVE,['AFTER'],['SERVICE'],[],['app member exclusive service'],[],True,False
レジの対応が良かったです。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
始まったばかりだったかもしれませんが、ビールの箱に貼るシールが無いとか、隣のレジに聞いてましたよ。,NEUTRAL,['REGISTER'],['STORE'],[],[],['displays/missing items'],True,False
研修中の若い女性の対応が見ていてとても気持ちよく感心します（名前を覚えてなくて申し訳ありません）従業員の皆さん達はいつも親切ですが特に感じます　好きな店舗です。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
高松店に有名なブランド品を増やして欲しい 。,POSITIVE,['AFTER'],['PRODUCT'],['brand fashion'],[],[],True,False
丁寧な対応でした 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
洗剤類をもう少し安くしてほしい。,POSITIVE,['DURING'],['PRODUCT'],"['car life', 'home goods']",[],[],True,False
豚の細切れに虫が混入していたので気をつけてほしい。,NEGATIVE,['DURING'],['PRODUCT'],['fresh meat'],[],[],True,False
マイナーでもお米で単一米が安いと嬉しい。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
5.6コ入の菓子パンが魅力的なものが全くない事が多い。,NEGATIVE,['DURING'],['PRODUCT'],['snack and delicacy'],[],[],True,False
空いていたので、コメントなし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
陳列しているおじいさんの店員が一生懸命頑張っていて、愛想もよくて優しかった！若い人の方が愛想も悪くて見習って欲しいと思った。,POSITIVE,['DURING'],['SERVICE'],[],['employee attitude'],[],False,False
食品を安くしてほしい！。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
毎回対応が丁寧だから感じがいいので利用しやすい。,POSITIVE,['DURING'],['SERVICE'],[],['employee attitude'],[],False,False
特に無いです。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
レジの場所が分かりづらい。,NEGATIVE,['REGISTER'],['STORE'],[],[],['store equipment'],False,False
子供服をもっと増やして欲しいです。,POSITIVE,['DURING'],['PRODUCT'],['fashion and bag'],[],[],True,False
レジの待ち時間がいつも長い!是非改善願います。,NEGATIVE,['REGISTER'],['SERVICE'],[],['cashier service'],[],True,False
ちいかわの商品食品を販売して欲しいです。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
あの店員がいるうちは何度かいこうと思う,POSITIVE,['AFTER'],['SERVICE'],[],['store employee service'],[],False,False
伊右衛門のお茶を安くして欲しい。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
お肉安くして欲しい。,POSITIVE,['DURING'],['PRODUCT'],['fresh meat'],[],[],True,False
いつもレジの対応が早くて嬉しいです。,POSITIVE,['REGISTER'],['SERVICE'],[],['cashier service'],[],False,False
ドリンクの種類を増やして欲しいです！。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
発泡酒が？他店より、高い。,NEGATIVE,['DURING'],['PRODUCT'],['liquor and wine'],[],[],False,False
いつも　お安く商品を提供していただいてて、助かっています。,POSITIVE,['AFTER'],['SERVICE'],[],['store employee service'],[],False,False
みかんの缶詰が　ずっとありません。,NEGATIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
麦茶が安くて良かった。,POSITIVE,['DURING'],['PRODUCT'],['food and drink'],[],[],False,False
最近レジが混まないからありがたい 。,POSITIVE,['REGISTER'],['SERVICE'],[],['cashier'],[],False,False
ちいかわの商品もっと増やしてほしい。出来れば安くしてほしい,NEGATIVE,['DURING'],"['PRODUCT', 'SERVICE']",['daily use items'],['price'],[],True,False
特になし 。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
駐輪場の放置自転車を片付けて 麒麟の酎ハイグレープ味、500mlも販売して 酎ハイを冷やして 今日は店員さんの挨拶が多くて気持ちよかったです 。,POSITIVE,['AFTER'],"['SERVICE', 'STORE']",[],['greeting'],['parking lot'],False,False
1個しか買ってないものを2個分の値段とられた 安い商品だったのでお店に言いに行っても迷惑なだけなのでやめたが学生にとっては100円でもかなりのダメージでした（笑）次から気をつけて頂きたいです 。,NEGATIVE,['REGISTER'],['SERVICE'],[],['price'],[],False,False
大きいサイズの、アンダーウェアを、小スペースで良いので、置いて欲しいです (３L．４Ｌ．のパンツ などなど！！　。,NEGATIVE,['DURING'],"['PRODUCT', 'STORE']","[""men's underwear""]",[],['display'],True,False
店員さん若いのに活気がないね。,NEGATIVE,['DURING'],['SERVICE'],[],['greeting'],[],False,False
クーポンの品物が切らして無かった。,NEGATIVE,['DURING'],['SERVICE'],[],['coupon'],[],False,False
今日の食品売り場は補充用商品の箱があちこちに乱雑に置かれていました ほぼ商品棚の隅に重ねて置いてありましたが綺麗に置かれてないのでカートの車輪が引かかって歩き辛かったです レジは、スムーズにお会計出来ました ありがとうございました 。,NEUTRAL,['DURING'],['STORE'],[],[],['displays/missing items'],False,False
アサヒビール、スーパードライをもっと安くしてほしい。,POSITIVE,['UNCATEGORIZED'],"['PRODUCT', 'SERVICE']","['food and drink', 'liquor and wine']",['coupons and discounts'],[],True,False
購入した商品を詰める場所が狭い為、利用づらいです、利用づらいと購入もひかえめになるので是非改善お願いします 。,NEGATIVE,['AFTER'],['STORE'],[],[],['shopping areas'],True,False
店員さんの対応がよかった。,POSITIVE,['UNCATEGORIZED'],['SERVICE'],[],['customer service of store employees'],[],False,False
牡蠣のオイル漬けが売り切れてて買えなかった 。,NEGATIVE,['DURING'],['PRODUCT'],['daily food'],[],['displays/missing items'],False,False
箱じゃないガリガリ君を置いてほしい 。,POSITIVE,['UNCATEGORIZED'],['PRODUCT'],['toy and variety'],[],[],True,False
従業員のレジ担当の田村さんの対応が良かったです 次の買い物の時も田村さんのレジにならびたいと思っています 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],True,False
レジスタッフさんは、どの方も、笑顔で、嫌な気分になったことがないです 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
ＱＵＩＣpayで支払いで10%OＦＦにするならば、majicaにチャージして支払いをした場合でも、5パーセント〜10%程度OＦＦにしていただけるとありがたいです どんなものでしょうか？。,POSITIVE,['UNCATEGORIZED'],['SERVICE'],[],['coupons and discounts'],[],True,False
特にない 。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
セルフレジを導入していただきたい 。,POSITIVE,['DURING'],['STORE'],[],[],['self-checkout'],True,False
酒類の台車ので位置が気になる。,NEUTRAL,['DURING'],['PRODUCT'],['liquor and wine'],[],[],False,False
デニッシュ食パンが好きなので、置いてもらえると嬉しいです 。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
特売品以外の商品も出来る限り安くして欲しい。,POSITIVE,['DURING'],['SERVICE'],[],['discounts'],[],True,False
トイレの便器を新しく改修して欲しいです 。,POSITIVE,['DURING'],['STORE'],[],[],['toilet renovation'],True,False
ビールを安く‼️。,POSITIVE,['DURING'],['PRODUCT'],['liquor and wine'],[],[],True,False
見た目で敬遠していましたが、時々通ううちに考えが改まりました これからも宜しくお願い致します 。,POSITIVE,['AFTER'],['SERVICE'],[],['customer service'],[],False,False
駐輪場と歩道にポン酢の割れた瓶が散乱してて危ない状態だった。,NEGATIVE,['AFTER'],['STORE'],[],[],['cleanliness'],False,False
今日は欠品が多過ぎる クーポンが発行出来ても､商品が欠品していて購入できなかったドン・キホーテ多摩瑞穂店。,NEGATIVE,['REGISTER'],"['SERVICE', 'PRODUCT']",['missing items'],['coupons'],[],False,False
クーポンの検索をしやすくして欲しいm(_ _)m。,POSITIVE,['DURING'],['SERVICE'],[],['coupons'],[],True,False
キャンペーンに当たった事がありません❗。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
いつも利用させていただいてます 品揃えが豊富で安くとても助かっております ありがとうございます 一つだけお願いするとしたら、韓国系のカップラーメンが食べたくて、高田馬場周辺で売っているところで思い浮かぶのはドンキだけだったので買いにいきましたが、韓国系の商品があまり陳列されたなくて少し残念でした 東府中のドンキに行った時、韓国系のコーナーがあったりしてました 今、YouTubeなどでモッパン動画が流行っているので、ぜひ高田馬場のドンキ様にも韓国系の商品を取り扱っていただきたいと願ってます 。,POSITIVE,['AFTER'],"['STORE', 'REQUEST']",[],[],['KOREAN PRODUCTS'],True,False
以前あったドンキホーテオリジナルブランド冷凍食品のベリーミックスとパスタのにんにくペペロンチーノが最近見当たらないので、再度入荷してほしいです 。,POSITIVE,['AFTER'],"['PRODUCT', 'REQUEST']",['DAILY FOOD'],[],[],True,False
毛穴撫子の毛穴かくれんぼ下地JAN→4992440036199バズってるので置いてほしいです！ちなみに近隣の薬局とかには無かったです  。,POSITIVE,['AFTER'],"['PRODUCT', 'REQUEST']",['BEAUTY TREATMENT DEVICE'],[],[],True,False
便利。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
インスタントラーメンを安くしてほしい。,POSITIVE,['AFTER'],"['PRODUCT', 'REQUEST']",['DAILY FOOD'],[],[],True,False
いつもありがとうございます これからもよろしくおねがいします 。,POSITIVE,['AFTER'],['UNCATEGORIZED'],[],[],[],False,False
アイスを持ってるのにレジに長く並ぶから溶けてしまうすごくそれが嫌。セルフレジはないのでしょうか,NEGATIVE,['REGISTER'],"['SERVICE', 'STORE']",[],['SELF CHECKOUT'],[],True,False
特になし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
今日の買い物でレジ打ちのミスがあり(クイン)電話での対応は普通だったが0570-059-601に電話して音声入力2を押しても上手く作動されず何度も無駄に電話させられストレスを感じた 忙しいのは分かるが初歩的な電話の繋げ方や単純なレジ打ちの間違えでも信用出来ず、その都度、買い上げた品をその場でレシート確認をするのはストレスがあり困る 。,NEGATIVE,['REGISTER'],"['SERVICE', 'STORE']",[],['PHONE SUPPORT'],['RECEIPT CONFIRMATION'],False,False
レジの方対応が良かった。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
majicaクーポンの商品持って行ったつもりが違った商品だったようでレジの人がその商品持ってくるように店員に連絡したところその店員も間違った商品持ってきて結果クーポンの商品はなかったそれってまぎらわしいと思いませんか？もっとわかりやすくして欲しいです。,NEGATIVE,['REGISTER'],"['SERVICE', 'PRODUCT']",['toy and variety'],[],[],True,False
女性のSZさんの対応迅速、丁寧で良かったです！。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
冷凍食品の惣菜を増やして欲しい。,NEUTRAL,['DURING'],['PRODUCT'],['side dish'],[],[],True,False
夕方レジがめっちゃ混んでた 。,NEGATIVE,['REGISTER'],['STORE'],[],[],['cash register'],False,False
今日は　昼時に行ったからかな　レジが少し混んでいた　もう１列位開いてると良かったなと思った　でも余り時間は掛からなかった。,NEUTRAL,['REGISTER'],['STORE'],[],[],['cash register'],True,False
さすがに、夜は、20時ですが、主婦の見方のもやしは、なくなってました 。,NEGATIVE,['AFTER'],['PRODUCT'],['side dish'],[],[],False,False
マグロのたんざくが売り切れで悲しかった！。,NEGATIVE,['DURING'],['PRODUCT'],['fresh fish'],[],[],False,False
レジ待ち改善。,NEUTRAL,['REGISTER'],['STORE'],[],[],['cash register'],True,False
特に無い。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
男性の対応が悪かった。もういかない。,NEGATIVE,['UNCATEGORIZED'],['SERVICE'],[],[],[],False,False
最初に並んでたレジで前のお客さんがちょっと時間かかりそうでした すぐに従業員の加藤さんが笑顔でこちらにどうぞとレジを開けてくれました ずっと笑顔で対応も良かったです 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
北海道フェアみたいな感じで北の産地の物を売ってるのは魅力的だなと思いました 。,POSITIVE,['DURING'],['STORE'],[],[],[],False,False
クラフトボスシリーズを安くして欲しい。,NEGATIVE,['UNCATEGORIZED'],['PRODUCT'],['home electronics'],[],[],True,False
従業員のカートや品出しの為のダンボールを毎日避けならが買い物をしています 「すみません」と一度も言われた事はありません もう、態度が悪くて当たり前だと思うようになりました 。,NEGATIVE,['DURING'],['SERVICE'],[],[],[],False,False
冷えている飲み物の種類を増やして欲しい。,NEGATIVE,['UNCATEGORIZED'],['PRODUCT'],['food and drink'],[],[],True,False
トイレットペーパーを安くして欲しいです 。,NEGATIVE,['UNCATEGORIZED'],['PRODUCT'],['daily use items'],[],[],True,False
バーゲンブックが良かった すみっコぐらしがあまりなかった 。,NEGATIVE,['DURING'],"['PRODUCT', 'STORE']",['toy and variety'],[],[],False,False
昼に久々に行き空いていたのでゆっくり見れるかと思ったが品出しが多く通路通りたくても通れない スタッフ話ながらしている。,NEGATIVE,['DURING'],['STORE'],[],[],[],False,False
レジのKさん？の対応と雰囲気がすごく良いです 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
韓国の冷凍食品があるのが嬉しい。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],False,False
ベテランらしき人はいつも対応がよい。,POSITIVE,['DURING'],['SERVICE'],[],['customer service of store employees'],[],False,False
特になし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
レジがいつも混んでいて萎える 。,NEGATIVE,['REGISTER'],['STORE'],[],[],['store equipment and shopping areas'],False,False
惣菜がいつも一緒。,NEUTRAL,['DURING'],['PRODUCT'],['daily food'],[],[],False,False
本日のレジKDさん、いらっしゃいませの挨拶も無しです、商品の取り扱いも非常に雑でした お伝え下さいませ 。,NEGATIVE,['REGISTER'],"['SERVICE', 'STORE']",[],['customer service of store employees'],['store equipment and shopping areas'],False,False
最近ドンキ行ってなかったけと、やっぱり安くていいな～と思った。,POSITIVE,['AFTER'],['SERVICE'],[],['coupons and discounts'],[],False,False
野菜の種類を増やして欲しいです！。,POSITIVE,['DURING'],['PRODUCT'],['vegetable and fruits'],[],[],True,False
レジ担当者を増員願います 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],True,False
レジ担当の方は対応がとても良かったです その他の従業員の方は相変わらず、お客を見ず目の前の自分の仕事しか見ていない印象です ”本日の特売“が増えた様に見えたのは良かったです 。,POSITIVE,['REGISTER'],"['SERVICE', 'STORE']",[],['customer service of store employees'],['displays/missing items'],False,False
食品コーナーの品揃えが酷すぎる。,NEGATIVE,['DURING'],['STORE'],[],[],['displays/missing items'],False,False
レジはいつも対応が良い。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
ビオレのハンドソープが安くて助かります 。,POSITIVE,['DURING'],['PRODUCT'],['daily use items'],[],[],False,False
マルタイの長崎チャンポンをおいて下さい。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
クジが当たらない ポイント還元が少なすぎる 頻繁に値上げしている 。,NEGATIVE,['AFTER'],"['SERVICE', 'PRODUCT']",[],['coupons and discounts'],[],False,False
現金払いが当たり前だったので、電子マネーとかpay払いはまだなれてないのでいろんなことがわからないことばかりです わからないとレジで戸惑って時間がかかり周りに迷惑をかけてしまいます 。,NEGATIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
面白五本指ソックスを仕入れてください 沢山買いますから秋冬アイテムをしいれてください フジパンのちくわパンがないので仕入れてください 。,POSITIVE,['DURING'],['PRODUCT'],"['toy and variety', 'party goods', 'future products']",[],[],True,False
レジはそこまでお客さんに気を使わなくていいと思います 買い物しやすければそれで大丈夫です 。,NEUTRAL,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
店員さんはとても親切に対応して下さいました 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
済ません直ぐに思い浮かびませんでした 。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,True
小カートに合わせてある影響か通常通路は大丈夫だが、陳列通路に入ると大カートが通れない通路が多い為に遠回りすることが多い 商品が多いのは見て回るのは楽しいし便利ではあるのだが、通路確保をお願いしたいです。,NEUTRAL,['DURING'],['STORE'],[],[],['displays/missing items'],True,False
クーポン商品が見つからず、店員さんに訊ねたら快く案内してくれた いつも有り難うございます 。,POSITIVE,['DURING'],['SERVICE'],[],['customer service of store employees'],[],False,False
きき湯を安くしてほしい。,NEGATIVE,['UNCATEGORIZED'],['SERVICE'],[],['coupons and discounts'],[],True,False
清潔さ。,NEUTRAL,['UNCATEGORIZED'],['STORE'],[],[],['store equipment and shopping areas'],False,False
レジご１台しか作動してなくかなり待たされた。,NEGATIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
モルティーザースというチョコレートを取り扱って欲しいです 。,POSITIVE,['UNCATEGORIZED'],['PRODUCT'],['chocolate'],[],[],True,False
レジの対応が親切で良かったです お刺身の切り身の品数増えたら嬉しいです 。,POSITIVE,['REGISTER'],"['SERVICE', 'PRODUCT']",['fresh fish'],['customer service of store employees'],[],True,False
電化製品あたりにいた年配の女性店員さんが店内の案内についてとても親切にしてくださいました 。,POSITIVE,['DURING'],['SERVICE'],[],['customer service of store employees'],[],False,False
こんでますネー。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,True
季節外れでもいちご置いて欲しいです 子供への手作り誕生日ケーキにいちごがあると嬉しいです 。,POSITIVE,['UNCATEGORIZED'],['PRODUCT'],['vegetable and fruits'],[],[],True,False
トイレが汚い。長居ができん,NEGATIVE,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,True
クイックペイのキャンペーンで対象外の店舗があるのが残念でした 全店舗での開催にしてほしかった 。,NEGATIVE,['AFTER'],['SERVICE'],[],['Campaigns'],[],True,False
食品季節入れ替えの為冷たいうどんのタレが無く探してたが陳列している人に聞いてもわからない?と答えてくれなかった 。,NEGATIVE,['DURING'],['SERVICE'],[],['Customer Service'],[],False,False
忙しい中、手際良くしていただきました 欲しいものも買えて良かったです 。,POSITIVE,['REGISTER'],['SERVICE'],[],['Customer Service'],[],False,False
カートの使用を推奨する割には通路が狭すぎる 踏み台で通せんぼされるとイラッとする 。,NEGATIVE,['DURING'],['STORE'],[],[],['Shopping Area'],False,False
店員さんとすれ違っても、誰からもいらっしゃいませのあいさつがなかった 。,NEGATIVE,['DURING'],['SERVICE'],[],['Customer Service'],[],False,False
レジめっちゃ丁寧でよかったわ,POSITIVE,['REGISTER'],['SERVICE'],[],['Customer Service'],[],False,False
この日、迷子の子がいて、従業員の方に話したら、迷子の子の手を繋いで、その子の家族を探してくださってました 迷子の子は、嬉しそうに探しに行った姿を見て、私は安心しましたm(_ _)m。,POSITIVE,['UNCATEGORIZED'],['SERVICE'],[],['Customer Service'],[],False,False
頑張って下さい。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
小岩井の生乳100％ヨーグルトを安くしてくださって嬉しいです これからも買い続けるのでお値段据え置きでお願いします！！！。,POSITIVE,['AFTER'],"['PRODUCT', 'SERVICE']","['Food and Drink', 'Daily Food']",['Campaigns'],[],True,False
レジの行列で通路を塞いでいる場合が多くあり通路が通り難い様に思います(岸和田店) レジ場所移動やレジ配置換えなど何か解決策や方法を考えて通路を通り易くして頂きたく思います(隣接している長崎屋も同じ様な感じ) 。,NEUTRAL,['REGISTER'],['STORE'],[],[],['store equipment and shopping areas'],True,False
クーポンなどもたついていた。,POSITIVE,['AFTER'],['SERVICE'],[],['coupons and discounts'],[],False,False
カツカレーライスを、購入したのだけど、フォークと割り箸しか無くて、残念ですスプーンも有ると嬉しかったです 。,NEGATIVE,['DURING'],['PRODUCT'],['daily use items'],[],[],True,False
野菜と牛肉と豚肉の販売もしてほしいです 。,NEUTRAL,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
マスクの種類はもうちょい増やしてくれへんかな？,NEUTRAL,['DURING'],['PRODUCT'],['daily use items'],[],[],True,False
れじの人の対応よかったです 品出ししている人は、少し通りづらく、仕事に夢中なのか、こっちがよけてる感じで、気付いてほしかったです 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
レジのSさんめっちゃ対応ええ。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
よかった。,POSITIVE,['AFTER'],['UNCATEGORIZED'],[],[],[],False,False
レジでのお会計の際、台が濡れていたがそのまま作業されたのが不快でした 今はその都度消毒するお店もあるくらいなので、消毒とまではいかなくてもきれいな状態でやっていただきたいです 。,NEGATIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],True,False
駐車場の進行方向を守って停めてるのに、逆走する車が多く不愉快な思いをよくする 。,NEGATIVE,['AFTER'],['STORE'],[],[],['store equipment and shopping areas'],False,False
