mail,sentiment,journey,category,product-category,service-category,store-category,is_request,is_invalid
ありがとう。,POSITIVE,['AFTER'],['UNCATEGORIZED'],[],[],[],False,False
レジが混まないように…。,NEUTRAL,['AFTER'],['SERVICE'],[],['レジ係'],[],True,False
重たい荷物(お米)を前の机まで運んでもらえてとても助かりました。,POSITIVE,['AFTER'],['SERVICE'],[],['顧客サービス'],[],False,False
9月15日午後3時頃来店 品出ししてる従業員、商品を取りたいのに台車をどかしてくれず目が合ったにも関わらず黙々と作業を続けた どこもかしこも商品棚の前に段ボールの山 棚に並んでる商品取れない 人手不足なら手が回らない段ボールはバックヤードに置いておくべきでは？。,NEGATIVE,['DURING'],"['SERVICE', 'STORE']",[],['顧客サービス'],"['ディスプレイ', '欠品']",True,False
レジのMさんはとても親切です 私のお気に入り,POSITIVE,['REGISTER'],['SERVICE'],[],['レジ係'],[],False,False
各社メーカーの値上げで購入回数が減った オイルが軒並み上がったがヘアーオイルまで@500から@598になったので今は他店で買っている ドンキの良さが薄れてきた 。,NEGATIVE,['AFTER'],"['PRODUCT', 'SERVICE']",['デイリーグッズ'],['クーポンと割引'],[],False,False
ヘアカラーの下の棚が埃っぽかったです 。,NEGATIVE,['DURING'],['STORE'],[],[],['ディスプレイ'],False,False
冷凍マグロの88円均一を再開してほしい！。,POSITIVE,['AFTER'],"['PRODUCT', 'SERVICE']",['デイリー'],['クーポンと割引'],[],True,False
クーポン取得する際、カテゴリーわけがされてないので、探す事が面倒くさいです クーポンを探す時間も短縮したいので、これからはあまり、利用しないと思います 高齢の母は普段から、食品系と生活雑貨系の購入がおもですので、ますますドンキホーテの利用は少なくなると思います 画面が急に変わった事により少しパニックになっていたので 未だにドンキホーテで買物した事を、ピアゴで買物して来た と、話すので笑。,NEUTRAL,"['DURING', 'AFTER']","['SERVICE', 'STORE']",[],"['店舗の従業員のサービス', 'クーポンと割引']",['ディスプレイ/欠品'],True,False
このくじがもう1年以上当たってないけど、どんな確率なんでしょうかね?!。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],True,False
良いです。,POSITIVE,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
レジがすいていた為、袋に入れて下さって助かりました 袋が無料も有難い 。,POSITIVE,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
30MS 30MMは、人気があるプラモなので少数で良いので入れて欲しい特に本体よりもオプションパーツ類また　プラモ系を取り扱っている店舗の情報をSNSで表示してほしい。,NEUTRAL,['DURING'],"['PRODUCT', 'STORE']",['トイ＆バラエティ'],[],['ディスプレイ/欠品'],True,False
野菜類がもう少し安くなるようになれば良いのですが。,NEUTRAL,['UNCATEGORIZED'],['PRODUCT'],['ベジタブル・フルーツ'],[],[],True,False
なし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
平日なのかレジは二つしか開いてなくて凄い行列でレジ待ちしてました 頭に来てので近くの従業員に話したらすぐレジを開けてくれました レジの人は並んでる人を見て応援を頼まないのですか？教育がなってないっておも。,NEUTRAL,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],True,False
混んでいても、空いてるレジに誘導してくれて、前に置いていた商品が見当たらなく、店員さんに、聴くと、端末で在庫などを確認してくれて、親切丁寧な対応をしてくださいました 季節の移り代わりの商品などわかりやすく、値下げ品も満足して買えます 。,POSITIVE,"['DURING', 'REGISTER']","['SERVICE', 'STORE']",[],['店舗の従業員のサービス'],['ディスプレイ/欠品'],False,False
なし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
希望している商品があったりなかったりして定期的に続けて購入が出来ず困る 安定して入荷してほしい 。,POSITIVE,['DURING'],['PRODUCT'],['デイリーグッズ'],[],[],True,False
買い物しやすかった。,POSITIVE,['AFTER'],['UNCATEGORIZED'],[],[],[],False,False
会計中のチャージ？が面倒で1度お断りしましたが、簡潔･丁寧に説明して操作してくれた若い女性レジの方、ホント印象良かったです ありがとうございました 。,POSITIVE,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
冷凍食品を購入したがドライアイスが必要か声掛けが無かった後から請求した。,NEUTRAL,['DURING'],['SERVICE'],[],['クーポンと割引'],[],False,False
レジが混んでる 。,NEGATIVE,['REGISTER'],['STORE'],[],[],['店舗設備とショッピングエリア'],False,False
いつもありがとうございます。,POSITIVE,['AFTER'],['UNCATEGORIZED'],[],[],[],False,False
場所がわからないので店員に聞きたいのに、店員がいない そのくせ、3人くらいでいつもおしゃべりしてる。,NEGATIVE,['DURING'],['SERVICE'],[],['人/サービス'],[],False,False
あれだけのスタッフがいるにも関わらず、品出しと在庫管理が出来てないと思った 昨日買わずに帰ってしまった商品を探したら、品出しされてた分は売れたようで棚にはありませんでした 聞けば持ってきてくれたのかもしれないけど、あまり人と話すのは苦手なのであきらめました あと、使い捨てのスプーンを探してたのですが、昨日からなくて今日もありませんでした くまなく確認してるのか、疑わしいです ないなら売切れですとか、補充してませんとか、客が見てわかるような表示をした方がいいと思います 数年前は、クーポン対象商品が売れてしまってないということもありました 。,NEGATIVE,['DURING'],"['PRODUCT', 'STORE']",['デイリーグッズ'],[],['ディスプレイ/欠品'],False,False
探さなかったクーポン利用予定だった商品をレジで声掛けしていただき、持ってきていただきました ありがとうございました 。,POSITIVE,['REGISTER'],['SERVICE'],[],['クーポンと割引'],[],False,False
冷凍食品用のドライアイスが欲しい ドンペンのUFOキャッチャーがぜんぜん取れない 。,NEGATIVE,['DURING'],"['PRODUCT', 'STORE']",['トイ＆バラエティ'],[],['ディスプレイ/欠品'],True,False
夏場の便座の温度はもっと下げて欲しい 。,POSITIVE,['DURING'],['SERVICE'],[],['温度管理'],[],True,False
間違えの多い人でした レジを打っている時に間違えを１つ見つけましたが、帰ってきてから家で見直したら、もう一つ、2個しか買ってないものが3個に打たれてました 忙しかったので、そのままにしてしまいましたが、せっかく安いものを買ったのに残念です 。,NEGATIVE,['REGISTER'],['SERVICE'],[],['レジのエラー'],[],False,False
猫を3匹飼っているのでキャットフード、トイレ砂、おやつ、ちゅーるなど たくさん買うので安くしてほしいです 。,POSITIVE,['DURING'],['PRODUCT'],['ペット＆ガーデン'],[],[],True,False
忙しいか、コロナウイルスか余り、声かけは有りません お客さまの籠から袋が落ちて、レジの補佐の人がその袋を誤って踏みそのままお客さまの籠に返してました 商品を取り変えた方が良かったのではないかな。,NEUTRAL,['REGISTER'],['SERVICE'],[],['顧客サービス'],[],False,False
食料品、特に冷凍食品を増やしてほしい。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
お客が従業員の近くを通っても、またお客の姿を見ても、「いらっしゃいませ」の言葉が無かった 接客用語が出来きていなかった 。,NEGATIVE,['DURING'],['SERVICE'],[],['顧客サービス'],[],False,False
Sさんの対応が丁寧でとても良かったです。,POSITIVE,"['DURING', 'REGISTER', 'AFTER']",['SERVICE'],[],['顧客サービス'],[],False,False
お菓子の驚安のものが以前より凄く少なくなった気がします 。,NEGATIVE,['DURING'],['PRODUCT'],['菓子・珍味'],[],[],False,False
アイスクリームをかったので、ドライアイスを、聞いて頂き、解けずに持ち帰ることが出来、助かりましたありがとございます 　ちんすこう見つけてラッキー。,POSITIVE,['REGISTER'],['SERVICE'],['菓子・珍味'],['顧客サービス'],[],False,False
レジの手際が良くスムーズに会計処理が終わった。,POSITIVE,['REGISTER'],['SERVICE'],[],['レジサービス'],[],False,False
以前あった、明太子ドレッシング輸入元が株式会社ドウシンシャのブラックチョコレートの再度入荷がほしい。,POSITIVE,['AFTER'],['PRODUCT'],['菓子・珍味'],[],[],True,False
特にない。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
レジ担当の方が、すごくいい方だった 。,POSITIVE,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
銀座店のサッカー台にゴミ箱を設置してほしいです よろしくお願いします 。,POSITIVE,['AFTER'],['STORE'],[],[],['店舗設備とショッピングエリア'],True,False
いつもらっきょうの甘酢漬けが品切れしてるので、たくさん入れて欲しい 。,POSITIVE,['DURING'],['PRODUCT'],['菓子・珍味'],[],[],True,False
駐車場の入り口の警備員さんの対応が悪く、非常に気分が悪かった。改善してほしい。,NEGATIVE,['AFTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],True,False
なし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
野菜を多く仕入れてください 。,POSITIVE,['AFTER'],['PRODUCT'],['ベジタブル・フルーツ'],[],[],True,False
箸を着けるか聞いてくれた。,NEUTRAL,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
問い合わせに対して、その商品はまだ入荷していないとのことでしたが、以前あったから聞いてみたのに入荷指定なしていないの意味がわからなかった 笑顔も見うけられない 無愛想だった 。,NEGATIVE,['AFTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
箸を着けるか聞いて欲しい。必要だったのに入っていなかった,NEUTRAL,['DURING'],"['PRODUCT', 'STORE']",['デイリーグッズ'],[],['ディスプレイ/欠品'],True,False
食品もっと安くして。,NEGATIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
ペットボトル飲料が高い。,NEGATIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
女性の店員さんのレジの対応がとても良いです 。,POSITIVE,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
majica払いを丁寧に教えてくれスムーズに会計ができました 期日が迫っているポイントもありそれから利用してと教えていただきポイントも捨てずに済みました ちなみにキャンペーンの300ポイントでした 。,POSITIVE,['REGISTER'],['SERVICE'],[],"['店舗の従業員のサービス', 'クーポンと割引']",[],False,False
通路に品物がいっぱい通れない。,NEGATIVE,['DURING'],['STORE'],[],[],['ショッピングエリア'],True,False
特になし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
入口付近が、狭い よく、エスカレーターが、停まってる改善を！。,NEGATIVE,['DURING'],['STORE'],[],[],['店舗設備'],True,False
いつも楽しく買い物してます。,POSITIVE,['DURING'],['UNCATEGORIZED'],[],[],[],False,False
みなさん丁寧に対応してくれました 。,POSITIVE,['AFTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
お名前は覚えておりませんが、新人さんマークが付いた方でしたが、対応が良くスムーズでした 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
レジに行列ができていた中、会計レジのトラブル？でレジに入っていた店の人がいなかった でもちょっとしたら他のレジが開き始めたからよかった。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
気持ちの良い対応でした。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
2階リニューアルして商品が増えて嬉しいです 。,POSITIVE,['AFTER'],['STORE'],[],[],[],False,False
カートに会計済のかごをのせてくださいました 重いかごだったのでたすかりました 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
レジの若い店員さんが優しそうだった 日替わり商品がすごく安いので毎日行っています 。,POSITIVE,['REGISTER'],"['SERVICE', 'PRODUCT']",['デイリーグッズ'],[],[],False,False
Kさんという従業員の方が、重い箱のドリンクを運んでくれました いつも親切にしてくださる方で、助かります ありがとうございました 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
袋詰する台まで遠いし狭い 。,NEGATIVE,['DURING'],['STORE'],[],[],[],False,False
任天堂Switchのソフトを購入した 後で確認したら同じビル内のゲーム機販売店の方が千円安かったのでガッカリした 。,NEGATIVE,['AFTER'],['PRODUCT'],['トイ＆バラエティ'],[],[],False,False
今日も、身障者用の駐車スペースに健常者の車が堂々と、駐車されていた まだこんな事してまで近くに駐車したがる人がいるようだ なんらかの対策して欲しい とても気になる 。,NEGATIVE,['AFTER'],['STORE'],[],[],[],True,False
Vさんの対応が良かった いつも、明るく元気 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
買い物カゴに焼き鳥のタレ？みたいな汚れが少しついていました しっかりと拭き取り消毒していただきたいです 。,NEUTRAL,['DURING'],['STORE'],[],[],['ディスプレイ/欠品'],True,False
とくにない。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,True
レジの方が笑顔で対応されてました！。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
他店舗で実施しているアプリ会員限定でレジ袋をもらえるサービスをいろいろな店舗でも実施してくれるとありがたいです 。,POSITIVE,['AFTER'],['SERVICE'],[],['アプリ会員専用サービス'],[],True,False
レジの対応が良かったです。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
始まったばかりだったかもしれませんが、ビールの箱に貼るシールが無いとか、隣のレジに聞いてましたよ。,NEUTRAL,['REGISTER'],['STORE'],[],[],['ディスプレイ/欠品'],True,False
研修中の若い女性の対応が見ていてとても気持ちよく感心します（名前を覚えてなくて申し訳ありません）従業員の皆さん達はいつも親切ですが特に感じます　好きな店舗です。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
高松店に有名なブランド品を増やして欲しい 。,POSITIVE,['AFTER'],['PRODUCT'],['ブランドファッション'],[],[],True,False
丁寧な対応でした 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
洗剤類をもう少し安くしてほしい。,POSITIVE,['DURING'],['PRODUCT'],"['カーライフ', 'ホームグッズ']",[],[],True,False
豚の細切れに虫が混入していたので気をつけてほしい。,NEGATIVE,['DURING'],['PRODUCT'],['フレッシュミート'],[],[],True,False
マイナーでもお米で単一米が安いと嬉しい。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
5.6コ入の菓子パンが魅力的なものが全くない事が多い。,NEGATIVE,['DURING'],['PRODUCT'],['菓子・珍味'],[],[],True,False
空いていたので、コメントなし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
陳列しているおじいさんの店員が一生懸命頑張っていて、愛想もよくて優しかった！若い人の方が愛想も悪くて見習って欲しいと思った。,POSITIVE,['DURING'],['SERVICE'],[],['従業員の態度'],[],False,False
食品を安くしてほしい！。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
毎回対応が丁寧だから感じがいいので利用しやすい。,POSITIVE,['DURING'],['SERVICE'],[],['従業員の態度'],[],False,False
特に無いです。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
レジの場所が分かりづらい。,NEGATIVE,['REGISTER'],['STORE'],[],[],['店舗設備'],False,False
子供服をもっと増やして欲しいです。,POSITIVE,['DURING'],['PRODUCT'],['ファッション＆カバン'],[],[],True,False
レジの待ち時間がいつも長い!是非改善願います。,NEGATIVE,['REGISTER'],['SERVICE'],[],['レジサービス'],[],True,False
ちいかわの商品食品を販売して欲しいです。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
あの店員がいるうちは何度かいこうと思う,POSITIVE,['AFTER'],['SERVICE'],[],['店舗の従業員サービス'],[],False,False
伊右衛門のお茶を安くして欲しい。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
お肉安くして欲しい。,POSITIVE,['DURING'],['PRODUCT'],['フレッシュミート'],[],[],True,False
いつもレジの対応が早くて嬉しいです。,POSITIVE,['REGISTER'],['SERVICE'],[],['レジサービス'],[],False,False
ドリンクの種類を増やして欲しいです！。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
発泡酒が？他店より、高い。,NEGATIVE,['DURING'],['PRODUCT'],['リカー＆ワイン'],[],[],False,False
いつも　お安く商品を提供していただいてて、助かっています。,POSITIVE,['AFTER'],['SERVICE'],[],['店舗の従業員サービス'],[],False,False
みかんの缶詰が　ずっとありません。,NEGATIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
麦茶が安くて良かった。,POSITIVE,['DURING'],['PRODUCT'],['フード＆ドリンク'],[],[],False,False
最近レジが混まないからありがたい 。,POSITIVE,['REGISTER'],['SERVICE'],[],['レジ係'],[],False,False
ちいかわの商品もっと増やしてほしい。出来れば安くしてほしい,NEGATIVE,['DURING'],"['PRODUCT', 'SERVICE']",['デイリーグッズ'],['価格'],[],True,False
特になし 。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
駐輪場の放置自転車を片付けて 麒麟の酎ハイグレープ味、500mlも販売して 酎ハイを冷やして 今日は店員さんの挨拶が多くて気持ちよかったです 。,POSITIVE,['AFTER'],"['SERVICE', 'STORE']",[],['挨拶'],['駐車場'],False,False
1個しか買ってないものを2個分の値段とられた 安い商品だったのでお店に言いに行っても迷惑なだけなのでやめたが学生にとっては100円でもかなりのダメージでした（笑）次から気をつけて頂きたいです 。,NEGATIVE,['REGISTER'],['SERVICE'],[],['価格'],[],False,False
大きいサイズの、アンダーウェアを、小スペースで良いので、置いて欲しいです (３L．４Ｌ．のパンツ などなど！！　。,NEGATIVE,['DURING'],"['PRODUCT', 'STORE']",['メンズインナー'],[],['ディスプレイ'],True,False
店員さん若いのに活気がないね。,NEGATIVE,['DURING'],['SERVICE'],[],['挨拶'],[],False,False
クーポンの品物が切らして無かった。,NEGATIVE,['DURING'],['SERVICE'],[],['クーポン'],[],False,False
今日の食品売り場は補充用商品の箱があちこちに乱雑に置かれていました ほぼ商品棚の隅に重ねて置いてありましたが綺麗に置かれてないのでカートの車輪が引かかって歩き辛かったです レジは、スムーズにお会計出来ました ありがとうございました 。,NEUTRAL,['DURING'],['STORE'],[],[],['ディスプレイ/欠品'],False,False
アサヒビール、スーパードライをもっと安くしてほしい。,POSITIVE,['UNCATEGORIZED'],"['PRODUCT', 'SERVICE']","['フード＆ドリンク', 'リカー＆ワイン']",['クーポンと割引'],[],True,False
購入した商品を詰める場所が狭い為、利用づらいです、利用づらいと購入もひかえめになるので是非改善お願いします 。,NEGATIVE,['AFTER'],['STORE'],[],[],['ショッピングエリア'],True,False
店員さんの対応がよかった。,POSITIVE,['UNCATEGORIZED'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
牡蠣のオイル漬けが売り切れてて買えなかった 。,NEGATIVE,['DURING'],['PRODUCT'],['デイリー'],[],['ディスプレイ/欠品'],False,False
箱じゃないガリガリ君を置いてほしい 。,POSITIVE,['UNCATEGORIZED'],['PRODUCT'],['トイ＆バラエティ'],[],[],True,False
従業員のレジ担当の田村さんの対応が良かったです 次の買い物の時も田村さんのレジにならびたいと思っています 。,POSITIVE,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],True,False
レジスタッフさんは、どの方も、笑顔で、嫌な気分になったことがないです 。,POSITIVE,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
ＱＵＩＣpayで支払いで10%OＦＦにするならば、majicaにチャージして支払いをした場合でも、5パーセント〜10%程度OＦＦにしていただけるとありがたいです どんなものでしょうか？。,POSITIVE,['UNCATEGORIZED'],['SERVICE'],[],['クーポンと割引'],[],True,False
特にない 。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
セルフレジを導入していただきたい 。,POSITIVE,['DURING'],['STORE'],[],[],['自動レジ'],True,False
酒類の台車ので位置が気になる。,NEUTRAL,['DURING'],['PRODUCT'],['リカー＆ワイン'],[],[],False,False
デニッシュ食パンが好きなので、置いてもらえると嬉しいです 。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
特売品以外の商品も出来る限り安くして欲しい。,POSITIVE,['DURING'],['SERVICE'],[],['割引'],[],True,False
トイレの便器を新しく改修して欲しいです 。,POSITIVE,['DURING'],['STORE'],[],[],['トイレの改装'],True,False
ビールを安く‼️。,POSITIVE,['DURING'],['PRODUCT'],['リカー＆ワイン'],[],[],True,False
見た目で敬遠していましたが、時々通ううちに考えが改まりました これからも宜しくお願い致します 。,POSITIVE,['AFTER'],['SERVICE'],[],['顧客サービス'],[],False,False
駐輪場と歩道にポン酢の割れた瓶が散乱してて危ない状態だった。,NEGATIVE,['AFTER'],['STORE'],[],[],['清潔'],False,False
今日は欠品が多過ぎる クーポンが発行出来ても､商品が欠品していて購入できなかったドン・キホーテ多摩瑞穂店。,NEGATIVE,['REGISTER'],"['SERVICE', 'PRODUCT']",['missing items'],['クーポン'],[],False,False
クーポンの検索をしやすくして欲しいm(_ _)m。,POSITIVE,['DURING'],['SERVICE'],[],['クーポン'],[],True,False
キャンペーンに当たった事がありません❗。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
いつも利用させていただいてます 品揃えが豊富で安くとても助かっております ありがとうございます 一つだけお願いするとしたら、韓国系のカップラーメンが食べたくて、高田馬場周辺で売っているところで思い浮かぶのはドンキだけだったので買いにいきましたが、韓国系の商品があまり陳列されたなくて少し残念でした 東府中のドンキに行った時、韓国系のコーナーがあったりしてました 今、YouTubeなどでモッパン動画が流行っているので、ぜひ高田馬場のドンキ様にも韓国系の商品を取り扱っていただきたいと願ってます 。,POSITIVE,['AFTER'],"['STORE', 'REQUEST']",[],[],['韓国製品'],True,False
以前あったドンキホーテオリジナルブランド冷凍食品のベリーミックスとパスタのにんにくペペロンチーノが最近見当たらないので、再度入荷してほしいです 。,POSITIVE,['AFTER'],"['PRODUCT', 'REQUEST']",['デイリー'],[],[],True,False
毛穴撫子の毛穴かくれんぼ下地JAN→4992440036199バズってるので置いてほしいです！ちなみに近隣の薬局とかには無かったです  。,POSITIVE,['AFTER'],"['PRODUCT', 'REQUEST']",['理美容家電'],[],[],True,False
便利。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
インスタントラーメンを安くしてほしい。,POSITIVE,['AFTER'],"['PRODUCT', 'REQUEST']",['デイリー'],[],[],True,False
いつもありがとうございます これからもよろしくおねがいします 。,POSITIVE,['AFTER'],['UNCATEGORIZED'],[],[],[],False,False
アイスを持ってるのにレジに長く並ぶから溶けてしまうすごくそれが嫌。セルフレジはないのでしょうか,NEGATIVE,['REGISTER'],"['SERVICE', 'STORE']",[],['自動レジ'],[],True,False
特になし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
今日の買い物でレジ打ちのミスがあり(クイン)電話での対応は普通だったが0570-059-601に電話して音声入力2を押しても上手く作動されず何度も無駄に電話させられストレスを感じた 忙しいのは分かるが初歩的な電話の繋げ方や単純なレジ打ちの間違えでも信用出来ず、その都度、買い上げた品をその場でレシート確認をするのはストレスがあり困る 。,NEGATIVE,['REGISTER'],"['SERVICE', 'STORE']",[],['電話サポート'],['領収書の確認'],False,False
レジの方対応が良かった。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
majicaクーポンの商品持って行ったつもりが違った商品だったようでレジの人がその商品持ってくるように店員に連絡したところその店員も間違った商品持ってきて結果クーポンの商品はなかったそれってまぎらわしいと思いませんか？もっとわかりやすくして欲しいです。,NEGATIVE,['REGISTER'],"['SERVICE', 'PRODUCT']",['トイ＆バラエティ'],[],[],True,False
女性のSZさんの対応迅速、丁寧で良かったです！。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
冷凍食品の惣菜を増やして欲しい。,NEUTRAL,['DURING'],['PRODUCT'],['デリカ'],[],[],True,False
夕方レジがめっちゃ混んでた 。,NEGATIVE,['REGISTER'],['STORE'],[],[],['レジ'],False,False
今日は　昼時に行ったからかな　レジが少し混んでいた　もう１列位開いてると良かったなと思った　でも余り時間は掛からなかった。,NEUTRAL,['REGISTER'],['STORE'],[],[],['レジ'],True,False
さすがに、夜は、20時ですが、主婦の見方のもやしは、なくなってました 。,NEGATIVE,['AFTER'],['PRODUCT'],['デリカ'],[],[],False,False
マグロのたんざくが売り切れで悲しかった！。,NEGATIVE,['DURING'],['PRODUCT'],['フレッシュフィッシュ'],[],[],False,False
レジ待ち改善。,NEUTRAL,['REGISTER'],['STORE'],[],[],['レジ'],True,False
特に無い。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
男性の対応が悪かった。もういかない。,NEGATIVE,['UNCATEGORIZED'],['SERVICE'],[],[],[],False,False
最初に並んでたレジで前のお客さんがちょっと時間かかりそうでした すぐに従業員の加藤さんが笑顔でこちらにどうぞとレジを開けてくれました ずっと笑顔で対応も良かったです 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
北海道フェアみたいな感じで北の産地の物を売ってるのは魅力的だなと思いました 。,POSITIVE,['DURING'],['STORE'],[],[],[],False,False
クラフトボスシリーズを安くして欲しい。,NEGATIVE,['UNCATEGORIZED'],['PRODUCT'],['ホームエレクトロニクス'],[],[],True,False
従業員のカートや品出しの為のダンボールを毎日避けならが買い物をしています 「すみません」と一度も言われた事はありません もう、態度が悪くて当たり前だと思うようになりました 。,NEGATIVE,['DURING'],['SERVICE'],[],[],[],False,False
冷えている飲み物の種類を増やして欲しい。,NEGATIVE,['UNCATEGORIZED'],['PRODUCT'],['フード＆ドリンク'],[],[],True,False
トイレットペーパーを安くして欲しいです 。,NEGATIVE,['UNCATEGORIZED'],['PRODUCT'],['デイリーグッズ'],[],[],True,False
バーゲンブックが良かった すみっコぐらしがあまりなかった 。,NEGATIVE,['DURING'],"['PRODUCT', 'STORE']",['トイ＆バラエティ'],[],[],False,False
昼に久々に行き空いていたのでゆっくり見れるかと思ったが品出しが多く通路通りたくても通れない スタッフ話ながらしている。,NEGATIVE,['DURING'],['STORE'],[],[],[],False,False
レジのKさん？の対応と雰囲気がすごく良いです 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
韓国の冷凍食品があるのが嬉しい。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],False,False
ベテランらしき人はいつも対応がよい。,POSITIVE,['DURING'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
特になし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
レジがいつも混んでいて萎える 。,NEGATIVE,['REGISTER'],['STORE'],[],[],['店舗設備とショッピングエリア'],False,False
惣菜がいつも一緒。,NEUTRAL,['DURING'],['PRODUCT'],['デイリー'],[],[],False,False
本日のレジKDさん、いらっしゃいませの挨拶も無しです、商品の取り扱いも非常に雑でした お伝え下さいませ 。,NEGATIVE,['REGISTER'],"['SERVICE', 'STORE']",[],['店舗の従業員のサービス'],['店舗設備とショッピングエリア'],False,False
最近ドンキ行ってなかったけと、やっぱり安くていいな～と思った。,POSITIVE,['AFTER'],['SERVICE'],[],['クーポンと割引'],[],False,False
野菜の種類を増やして欲しいです！。,POSITIVE,['DURING'],['PRODUCT'],['ベジタブル・フルーツ'],[],[],True,False
レジ担当者を増員願います 。,POSITIVE,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],True,False
レジ担当の方は対応がとても良かったです その他の従業員の方は相変わらず、お客を見ず目の前の自分の仕事しか見ていない印象です ”本日の特売“が増えた様に見えたのは良かったです 。,POSITIVE,['REGISTER'],"['SERVICE', 'STORE']",[],['店舗の従業員のサービス'],['ディスプレイ/欠品'],False,False
食品コーナーの品揃えが酷すぎる。,NEGATIVE,['DURING'],['STORE'],[],[],['ディスプレイ/欠品'],False,False
レジはいつも対応が良い。,POSITIVE,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
ビオレのハンドソープが安くて助かります 。,POSITIVE,['DURING'],['PRODUCT'],['デイリーグッズ'],[],[],False,False
マルタイの長崎チャンポンをおいて下さい。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
クジが当たらない ポイント還元が少なすぎる 頻繁に値上げしている 。,NEGATIVE,['AFTER'],"['SERVICE', 'PRODUCT']",[],['クーポンと割引'],[],False,False
